timestamp,topic,aggregation_is_monotonic,aggregation_temporality,attributes_condition,attributes_cpu,attributes_device,attributes_direction,attributes_interface,attributes_mode,attributes_mountpoint,attributes_protocol,attributes_state,attributes_type,body,body_length,context_ip,context_method,context_status_code,context_trace_id,context_url,context_user_agent,correlation_cpu_throttling,correlation_cross_signal_health_score,correlation_disk_pressure,correlation_error_correlation_score,correlation_error_density,correlation_error_to_request_ratio,correlation_memory_pressure,correlation_metric_anomaly_rate,correlation_pods_restarting,correlation_resource_utilization,correlation_service_diversity,correlation_unhealthy_pods,day_of_week,description,enhanced_body_length_cv,enhanced_body_length_max,enhanced_body_length_mean,enhanced_body_length_min,enhanced_body_length_p95,enhanced_body_length_std,enhanced_duration_ms_cv,enhanced_duration_ms_max,enhanced_duration_ms_mean,enhanced_duration_ms_min,enhanced_duration_ms_p95,enhanced_duration_ms_std,enhanced_error_rate,enhanced_hour_variance,enhanced_messages_per_minute,enhanced_peak_hour,enhanced_unique_sources,enhanced_value_cv,enhanced_value_max,enhanced_value_mean,enhanced_value_min,enhanced_value_p95,enhanced_value_std,enhanced_window_minutes,error,exemplars_count,hour,name,observed_ts,resource_attributes_container.id,resource_attributes_container.image.name,resource_attributes_container.image.tag,resource_attributes_container.runtime,resource_attributes_container.runtime.version,resource_attributes_deployment.environment,resource_attributes_host.name,resource_attributes_k8s.cluster.name,resource_attributes_k8s.container.name,resource_attributes_k8s.container.status.last_terminated_reason,resource_attributes_k8s.daemonset.name,resource_attributes_k8s.deployment.name,resource_attributes_k8s.kubelet.version,resource_attributes_k8s.namespace.name,resource_attributes_k8s.node.name,resource_attributes_k8s.node.uid,resource_attributes_k8s.pod.name,resource_attributes_k8s.pod.qos_class,resource_attributes_k8s.pod.start_time,resource_attributes_k8s.pod.uid,resource_attributes_k8s.volume.name,resource_attributes_k8s.volume.type,resource_attributes_os.type,resource_attributes_signoz.component,severity_number,severity_text,sliding_avg_duration_15m,sliding_avg_duration_5m,sliding_avg_duration_60m,sliding_avg_messages_15m,sliding_avg_messages_5m,sliding_avg_messages_60m,sliding_duration_trend_15m,sliding_duration_trend_5m,sliding_duration_trend_60m,sliding_error_rate_15m,sliding_error_rate_5m,sliding_error_rate_60m,sliding_trend_15m,sliding_trend_5m,sliding_trend_60m,sliding_volume_trend_15m,sliding_volume_trend_5m,sliding_volume_trend_60m,source,span_id,trace_id,type,unit,value
2025-09-17T09:11:35.104057+00:00,demo-laravel-logs,,,,,,,,,,,,,API Request,11.0,172.18.0.1,GET,,3e38a1417ae3067c65d2131414cf891f,http://localhost:8000/api/external/people,curl/8.5.0,,1.0,,0,0.0,0.0,,0.0,,,0,,2,,0.045119523622849635,12.0,11.5,11.0,12.0,0.5188745216627708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,9,1,0.0,9.0,9.0,9.0,9.0,0.0,5,,,9,,2025-09-17T09:11:35.104057+00:00,,,,,,,,,,,,,,,,,,,,,,,,,9.0,info,0.0,0.0,0.0,0.9333333333333333,2.8,0.23333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,-1.5372074845450508e-16,-1.5372074845450508e-16,-1.5372074845450508e-16,1.9999999999999991,1.9999999999999991,1.9999999999999991,unknown,687ac87b06f54b41,3e38a1417ae3067c65d2131414cf891f,,,9.0
2025-09-17T09:11:35.106697+00:00,demo-laravel-logs,,,,,,,,,,,,,API Request,11.0,172.18.0.1,GET,,3e38a1417ae3067c65d2131414cf891f,http://localhost:8000/api/external/people,curl/8.5.0,,1.0,,0,0.0,0.0,,0.0,,,0,,2,,0.045119523622849635,12.0,11.5,11.0,12.0,0.5188745216627708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,9,1,0.0,9.0,9.0,9.0,9.0,0.0,5,,,9,,2025-09-17T09:11:35.106697+00:00,,,,,,,,,,,,,,,,,,,,,,,,,9.0,info,0.0,0.0,0.0,0.9333333333333333,2.8,0.23333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,-1.5372074845450508e-16,-1.5372074845450508e-16,-1.5372074845450508e-16,1.9999999999999991,1.9999999999999991,1.9999999999999991,unknown,687ac87b06f54b41,3e38a1417ae3067c65d2131414cf891f,,,9.0
2025-09-17T09:11:35.291003+00:00,demo-laravel-logs,,,,,,,,,,,,,API Response,12.0,,,200.0,3e38a1417ae3067c65d2131414cf891f,,,,1.0,,0,0.0,0.0,,0.0,,,0,,2,,0.045119523622849635,12.0,11.5,11.0,12.0,0.5188745216627708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,9,1,0.0,9.0,9.0,9.0,9.0,0.0,5,,,9,,2025-09-17T09:11:35.291003+00:00,,,,,,,,,,,,,,,,,,,,,,,,,9.0,info,0.0,0.0,0.0,0.9333333333333333,2.8,0.23333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,-1.5372074845450508e-16,-1.5372074845450508e-16,-1.5372074845450508e-16,1.9999999999999991,1.9999999999999991,1.9999999999999991,unknown,687ac87b06f54b41,3e38a1417ae3067c65d2131414cf891f,,,9.0
2025-09-17T09:11:35.291394+00:00,demo-laravel-logs,,,,,,,,,,,,,API Response,12.0,,,200.0,3e38a1417ae3067c65d2131414cf891f,,,,1.0,,0,0.0,0.0,,0.0,,,0,,2,,0.045119523622849635,12.0,11.5,11.0,12.0,0.5188745216627708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,9,1,0.0,9.0,9.0,9.0,9.0,0.0,5,,,9,,2025-09-17T09:11:35.291394+00:00,,,,,,,,,,,,,,,,,,,,,,,,,9.0,info,0.0,0.0,0.0,0.9333333333333333,2.8,0.23333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,-1.5372074845450508e-16,-1.5372074845450508e-16,-1.5372074845450508e-16,1.9999999999999991,1.9999999999999991,1.9999999999999991,unknown,687ac87b06f54b41,3e38a1417ae3067c65d2131414cf891f,,,9.0
2025-09-17T09:11:29.859405+00:00,demo-laravel-logs,,,,,,,,,,,,,API Request,11.0,172.18.0.1,GET,,eecd15cc551968af821a639053e26934,http://localhost:8000/api/external/people,curl/8.5.0,,1.0,,0,0.0,0.0,,0.0,,,0,,2,,0.04583011101693304,12.0,11.5,11.0,12.0,0.5270462766947299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9,1,0.0,9.0,9.0,9.0,9.0,0.0,5,,,9,,2025-09-17T09:11:29.859405+00:00,,,,,,,,,,,,,,,,,,,,,,,,,9.0,info,0.0,0.0,0.0,0.6666666666666666,2.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.7266294239849834e-16,1.7266294239849834e-16,1.7266294239849834e-16,1.0000000000000004,1.0000000000000004,1.0000000000000004,unknown,9a39d759995b42d4,eecd15cc551968af821a639053e26934,,,9.0
2025-09-17T09:11:29.860469+00:00,demo-laravel-logs,,,,,,,,,,,,,API Request,11.0,172.18.0.1,GET,,eecd15cc551968af821a639053e26934,http://localhost:8000/api/external/people,curl/8.5.0,,1.0,,0,0.0,0.0,,0.0,,,0,,2,,0.04583011101693304,12.0,11.5,11.0,12.0,0.5270462766947299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9,1,0.0,9.0,9.0,9.0,9.0,0.0,5,,,9,,2025-09-17T09:11:29.860469+00:00,,,,,,,,,,,,,,,,,,,,,,,,,9.0,info,0.0,0.0,0.0,0.6666666666666666,2.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.7266294239849834e-16,1.7266294239849834e-16,1.7266294239849834e-16,1.0000000000000004,1.0000000000000004,1.0000000000000004,unknown,9a39d759995b42d4,eecd15cc551968af821a639053e26934,,,9.0
2025-09-17T09:11:30.051225+00:00,demo-laravel-logs,,,,,,,,,,,,,API Response,12.0,,,200.0,eecd15cc551968af821a639053e26934,,,,1.0,,0,0.0,0.0,,0.0,,,0,,2,,0.04583011101693304,12.0,11.5,11.0,12.0,0.5270462766947299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9,1,0.0,9.0,9.0,9.0,9.0,0.0,5,,,9,,2025-09-17T09:11:30.051225+00:00,,,,,,,,,,,,,,,,,,,,,,,,,9.0,info,0.0,0.0,0.0,0.6666666666666666,2.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.7266294239849834e-16,1.7266294239849834e-16,1.7266294239849834e-16,1.0000000000000004,1.0000000000000004,1.0000000000000004,unknown,9a39d759995b42d4,eecd15cc551968af821a639053e26934,,,9.0
2025-09-17T09:11:30.052048+00:00,demo-laravel-logs,,,,,,,,,,,,,API Response,12.0,,,200.0,eecd15cc551968af821a639053e26934,,,,1.0,,0,0.0,0.0,,0.0,,,0,,2,,0.04583011101693304,12.0,11.5,11.0,12.0,0.5270462766947299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9,1,0.0,9.0,9.0,9.0,9.0,0.0,5,,,9,,2025-09-17T09:11:30.052048+00:00,,,,,,,,,,,,,,,,,,,,,,,,,9.0,info,0.0,0.0,0.0,0.6666666666666666,2.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.7266294239849834e-16,1.7266294239849834e-16,1.7266294239849834e-16,1.0000000000000004,1.0000000000000004,1.0000000000000004,unknown,9a39d759995b42d4,eecd15cc551968af821a639053e26934,,,9.0
2025-09-17T09:11:08.271942+00:00,demo-laravel-logs,,,,,,,,,,,,,API Request,11.0,172.18.0.1,GET,,4c24a4620d1148617884d0cb9b0bd2f0,http://localhost:8000/api/external/people,curl/8.5.0,,1.0,,0,0.0,0.0,,0.0,,,0,,2,,0.04762804847871009,12.0,11.5,11.0,12.0,0.5477225575051661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,9,1,0.0,9.0,9.0,9.0,9.0,0.0,5,,,9,,2025-09-17T09:11:08.271942+00:00,,,,,,,,,,,,,,,,,,,,,,,,,9.0,info,0.0,0.0,0.0,0.4,1.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,-4.820108949308702e-17,-4.820108949308702e-17,-4.820108949308702e-17,1.9999999999999996,1.9999999999999996,1.9999999999999996,unknown,95f43d0a25a5baab,4c24a4620d1148617884d0cb9b0bd2f0,,,9.0
2025-09-17T09:11:08.274062+00:00,demo-laravel-logs,,,,,,,,,,,,,API Request,11.0,172.18.0.1,GET,,4c24a4620d1148617884d0cb9b0bd2f0,http://localhost:8000/api/external/people,curl/8.5.0,,1.0,,0,0.0,0.0,,0.0,,,0,,2,,0.04762804847871009,12.0,11.5,11.0,12.0,0.5477225575051661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,9,1,0.0,9.0,9.0,9.0,9.0,0.0,5,,,9,,2025-09-17T09:11:08.274062+00:00,,,,,,,,,,,,,,,,,,,,,,,,,9.0,info,0.0,0.0,0.0,0.4,1.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,-4.820108949308702e-17,-4.820108949308702e-17,-4.820108949308702e-17,1.9999999999999996,1.9999999999999996,1.9999999999999996,unknown,95f43d0a25a5baab,4c24a4620d1148617884d0cb9b0bd2f0,,,9.0
2025-09-17T09:11:08.455648+00:00,demo-laravel-logs,,,,,,,,,,,,,API Response,12.0,,,200.0,4c24a4620d1148617884d0cb9b0bd2f0,,,,1.0,,0,0.0,0.0,,0.0,,,0,,2,,0.04762804847871009,12.0,11.5,11.0,12.0,0.5477225575051661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,9,1,0.0,9.0,9.0,9.0,9.0,0.0,5,,,9,,2025-09-17T09:11:08.455648+00:00,,,,,,,,,,,,,,,,,,,,,,,,,9.0,info,0.0,0.0,0.0,0.4,1.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,-4.820108949308702e-17,-4.820108949308702e-17,-4.820108949308702e-17,1.9999999999999996,1.9999999999999996,1.9999999999999996,unknown,95f43d0a25a5baab,4c24a4620d1148617884d0cb9b0bd2f0,,,9.0
2025-09-17T09:11:08.455987+00:00,demo-laravel-logs,,,,,,,,,,,,,API Response,12.0,,,200.0,4c24a4620d1148617884d0cb9b0bd2f0,,,,1.0,,0,0.0,0.0,,0.0,,,0,,2,,0.04762804847871009,12.0,11.5,11.0,12.0,0.5477225575051661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,9,1,0.0,9.0,9.0,9.0,9.0,0.0,5,,,9,,2025-09-17T09:11:08.455987+00:00,,,,,,,,,,,,,,,,,,,,,,,,,9.0,info,0.0,0.0,0.0,0.4,1.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,-4.820108949308702e-17,-4.820108949308702e-17,-4.820108949308702e-17,1.9999999999999996,1.9999999999999996,1.9999999999999996,unknown,95f43d0a25a5baab,4c24a4620d1148617884d0cb9b0bd2f0,,,9.0
2025-09-17T09:11:02.671068+00:00,demo-laravel-logs,,,,,,,,,,,,,API Request,11.0,172.18.0.1,DELETE,,8977314943cecbe61fa196f1cd52652c,http://localhost:8000/api/people,curl/8.5.0,,1.0,,0,0.0,0.0,,0.0,,,0,,2,,0.06148754619013457,12.0,11.5,11.0,11.95,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,9,1,0.0,9.0,9.0,9.0,9.0,0.0,5,,,9,,2025-09-17T09:11:02.671068+00:00,,,,,,,,,,,,,,,,,,,,,,,,,9.0,info,0.0,0.0,0.0,0.13333333333333333,0.4,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,-1.7001631767970826e-15,-1.7001631767970826e-15,-1.7001631767970826e-15,-7.850462293418875e-17,-7.850462293418875e-17,-7.850462293418875e-17,unknown,41f70b20309c98ae,8977314943cecbe61fa196f1cd52652c,,,9.0
2025-09-17T09:11:02.710639+00:00,demo-laravel-logs,,,,,,,,,,,,,API Response,12.0,,,405.0,8977314943cecbe61fa196f1cd52652c,,,,1.0,,0,0.0,0.0,,0.0,,,0,,2,,0.06148754619013457,12.0,11.5,11.0,11.95,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,9,1,0.0,9.0,9.0,9.0,9.0,0.0,5,,,9,,2025-09-17T09:11:02.710639+00:00,,,,,,,,,,,,,,,,,,,,,,,,,9.0,info,0.0,0.0,0.0,0.13333333333333333,0.4,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,-1.7001631767970826e-15,-1.7001631767970826e-15,-1.7001631767970826e-15,-7.850462293418875e-17,-7.850462293418875e-17,-7.850462293418875e-17,unknown,41f70b20309c98ae,8977314943cecbe61fa196f1cd52652c,,,9.0
